RTO4_ID,G_SD_exp,G_SD_stat,GX_SD_exp,GX_SD_trans,GX_SD_stat,X_SD_exp,X_SD_stat,A_SD_exp,A_SD_stat,C_SD_exp,C_SD_stat
9337,0.188628649,0,0.204847479,0,0,0,0,0,0,0,0
9339,0,3.073979542,0,1.293544462,1.273336674,4.512778813,5.139758429,6.374891647,4.399582456,0,0
9340,0.954128432,0.195187917,0.811190354,1.122875789,0.353990465,0.200925625,1.003235976,0.96665699,0.959112193,0,0
9341,0,0,0,0,0,0,0,0.190304961,0,0,0
9342,4.429331995,4.231477006,3.455306875,2.598880316,2.896969506,2.915864906,4.120692286,2.701620922,3.069920368,4.696528429,6.75785069
9347,0.188628649,0,0.203508386,0,0.177426564,0,0,0,0,0,0.224375669
9348,2.489102802,0.869666311,2.847927374,1.116022826,0.91962644,3.142331302,1.95988007,2.899116887,2.298687258,1.069065261,0.211526017
9349,4.641863613,4.841334559,3.457502783,4.105493272,3.834611904,3.514770281,4.135001745,4.243289443,4.78523619,5.562487283,5.24594829
9351,9.181384626,8.999747015,9.348461014,7.064902487,6.922766528,8.406269906,6.498160694,9.095182692,8.232180514,7.703867401,6.520741212
9353,0.952559594,0.338464818,1.213693847,1.303705909,0.937642398,1.184924998,0.198705571,0.77284814,1.148715365,1.718266476,2.186103307
9354,0.960028666,13.07586851,0.408253974,0.756077949,1.086971513,0.581693343,13.58156954,0.974770933,13.9781275,9.197049578,10.92092689
9355,0.973091364,0.729421996,1.425529009,2.044447985,1.82929561,1.37269677,0.589595183,0.389378412,0.385178248,0.209220459,0.211140241
9356,0,0,0,0.750099718,0.179977976,0.197909432,0.598520167,0,0.19524964,0,0
9360,0,0.541109757,0,0.185548766,0,0.400832093,0.605824834,0.965802907,0.189081134,0,0
9362,3.453784683,3.405953037,2.851490904,2.974161065,3.658048004,3.901429364,3.957140182,3.857755564,4.01564818,3.186535115,1.281201293
9363,0,0,0,0,0,0,0,0.380609921,0,0,0
9364,4.270761914,0.552732565,5.489145564,1.844936684,1.807585346,2.543066679,0.778782532,2.899368968,0.95944226,7.058095863,4.348125658
9365,1.75089903,1.806013532,1.630800418,2.621288936,1.639960042,2.14415892,0.789051345,4.819085162,2.101491593,0,0
9367,0.754893034,0.728570797,1.017275035,1.302810686,1.834415678,1.368752569,1.182154512,1.935901999,2.29711785,1.063051363,1.08287209
9368,0.973650021,0.681820916,1.006650459,0.18083012,0,0.579990013,0,0,0,0,0
9370,0.763930945,1.083934058,1.019792981,1.116478605,1.09591011,1.174787337,0.977488103,0.575796722,0.959838758,1.070599005,1.08931337
9371,0,0.188312238,0,0,0.179977976,0,0,0,0,0,0
9372,0.399357907,0,0.602253524,0,0,0,0,0,0,0,0
9373,1.155494643,3.789100851,1.633707707,4.244299698,4.337651253,2.547533978,2.970420713,3.8532134,2.480510595,1.918854064,1.957329095
9374,0.945722265,10.90389294,1.826693409,14.13773884,16.83606527,4.688065234,7.713041836,5.990524752,9.18434779,0.219600869,0.867277081
9376,0,0.872698897,0,1.853875372,1.814976595,0.784566132,1.199441136,0.962969875,1.331236126,0.861378546,1.960659442
9377,46.35656697,43.9917285,45.58879401,38.93588822,40.16290908,40.07216987,35.12782404,37.88017842,38.61900775,33.5951178,41.52803007
9378,0.979875391,0.946255484,1.227974887,2.418833511,1.115068962,2.726733175,1.182154512,2.313253044,2.493089425,0,0
9380,0.188628649,0,0.616534564,0,0,0,0,0,0,0,0
9381,1.734768425,0.571812394,3.466779309,2.226560025,1.825196851,3.126568942,1.556794946,1.542453712,2.499378839,3.622017518,2.821952543
9383,0,0,0,0,0,0,0,0,0.379285331,0,0
9384,4.231952257,5.763692744,3.660247289,6.318567031,6.026432123,4.474297909,4.122793214,2.899055099,2.682170559,0.6424083,0.429074629
9385,0,0,0,0,0,0.199906468,0,0,0,0,0
9388,8.999119935,7.398562172,9.564432277,8.735662844,7.796001967,9.1927447,8.674432443,8.305103201,7.872970107,12.81132688,10.48509102
9389,0,0.188312238,0.197656014,0,0.177426564,0.197909432,0,0.193364302,0.378558767,0.220910356,0.432146948
9390,2.285514163,0.531086993,2.040402442,0.187227304,0,2.950313235,0.40337198,1.15916721,0.392194227,0.429906557,1.085597246
9391,2.502724157,1.441478705,1.828465388,1.853875372,1.998929109,1.752780314,0.787994371,1.54198239,0.959567799,0.63008778,0
9393,0,0,0,0.183790577,0,0,0,0,0.385574746,0,0
9396,0.195465977,0,0.407830045,0.55360619,0.384515104,0,0,0,0,0,0
9397,0,0,0,0,0,0,0,0,0.196097113,0,0
9400,0,0,0.203508386,0,0,0,0,0.193364302,0,0,0
9401,0.195465977,0.169232409,0.610914502,0.922945534,0.384515104,0,0,0,0.189807699,0,0
9402,0,0,0,0,0,0,0,0,0.196097113,0,0
9403,0,0,0,0,0.180258207,0,0.195435043,0.190304961,0.385178248,0,0
9404,1.1657448,0.729421996,1.423054606,2.05167131,0.744751287,1.168593878,0.78205306,1.34947217,0.579976912,1.282652232,0.653836074
9405,3.249334096,3.484216064,4.679625298,3.728517651,3.111446659,3.931337694,2.751164497,2.512326495,1.92459742,4.707994068,4.152913091
9407,0.18060092,0.721964974,0.816185911,1.31051028,1.115068962,0.579990013,0.771764721,1.162226551,0.573933946,0.212277485,0.220620931
9409,1.142757081,1.448354384,1.627042062,1.489254675,1.675463283,1.569971899,1.781267917,1.162226551,0.574384921,1.481268023,0.43551591
9410,0,0.169232409,0,0,0,0,0,0,0,0,0
9411,0,0,0,0,0.742199875,0,0,0.19251022,0,0,0
9414,0,0.166666667,0.203084457,0.185548766,0,0.197909432,0,0.386502295,0.189081134,0,0.224375669
9415,1.906688026,1.819380533,2.243678517,2.052127089,1.998929109,2.34143405,2.13533818,1.732758673,2.109209626,2.348760621,1.951564529
9416,0,0,0,0,0,0,0,0,0.189081134,0,0
9417,1.34910496,0.515154249,0.409593067,0.366378886,1.963145637,0,0.591808738,0.76913425,0.568492005,0,0
9420,0,0,0,0.18083012,0,0,0.204666409,0.19251022,0,0.220910356,0
9421,0.19766656,0,0,0,0,0,0,0,0,0,0
9422,1.924640776,2.736762425,1.019168476,2.794490388,2.905766637,2.945349878,1.355092683,2.514976302,2.486920919,0.428821328,0.431761171
9423,0,0,0,0,0,0,0,0,0,0,0.224375669
9425,0.601049254,0,0.409491176,0.737396768,0,0.3938717,0.195435043,0.196014109,0.189206673,0,0
9426,0,0.166666667,0,0.568850645,0.891372982,0.190314737,0.980008041,0.193992076,1.330906059,0,0
9427,1.910387677,3.777405339,2.040724479,2.236453096,2.35418669,2.553677567,3.922566934,2.89617995,3.655043752,2.986578151,1.505924124
9428,0.190197488,0,0,0,0,0,0,0,0,0.220910356,0
9429,0,0,0,0,0,0,0,0.190304961,0,0,0
9430,0.188628649,0,0,0,0,0,0,0,0,0,0
9432,1.154250941,1.083934058,1.220783421,1.116478605,1.09591011,1.370749605,0.198705571,1.34947217,0.959112193,0.220910356,0
9434,3.450068562,3.270767502,5.264359498,3.537922702,2.742396101,1.759519703,2.768567605,2.897374676,4.033706017,7.939828864,8.474315568
9435,7.677922945,6.193546279,9.940229648,7.631140701,6.592085276,4.503398028,5.902721158,4.832422592,6.90641084,16.27580408,18.89874169
9436,0,0,0,0.374861795,0.173732258,0,0,0,0,0,0
9437,11.30575175,12.2229576,8.339590884,13.01302521,13.81052509,6.658032366,10.02239734,11.58967587,14.71251158,3.62305248,1.742763668
9438,9.063044807,4.844326454,9.969775754,6.692089591,5.302123983,8.229314353,6.894488829,8.879260649,6.331242405,6.193436034,4.126828012
9439,7.075366269,4.865193531,8.357011524,2.959280972,3.495961763,6.081349476,3.3190134,4.056828048,2.866932815,8.540298694,6.789314559
9443,0,0,0,0,0,0,0,0,0,0.209220459,0
9444,0,0,0,0,0,0,0,0.196014109,0,0,0
9445,1.141188243,0.550166822,1.423867878,1.116478605,1.09591011,1.174787337,0.582290516,0.9631531,0.385904812,1.494929717,1.096107517
9446,0.956584381,0.34592184,0.604672787,0,0,0,0.195435043,0,0,0.209220459,0
9448,0,0,0.203084457,0.376540333,0.744751287,0,0.377624107,0,0.770632084,0.644204079,0
9456,1.334851861,0,1.625380931,0.18083012,0.180258207,0.577992977,0,0.193364302,0,0,0
9457,35.42549552,32.79450526,39.25244215,39.96156451,42.06783917,28.144949,35.62015475,25.706523,23.36245303,47.23375275,42.46339651
9458,5.612701093,7.343616207,6.315825631,5.216093788,4.358374631,6.037470491,5.284103717,5.211637285,6.699392777,4.075511574,3.261537444
9459,0.578061535,0.166666667,0.402401602,0.185548766,0,0.389675276,0.188436758,0.193364302,0.189807699,0,0
9460,0,0.354978905,0,0,0,0,0.195435043,0,0,0,0
9463,0,0.166666667,0,0,0,0,0,0.193364302,0,0.219600869,0
9464,1.154250941,0.690411138,2.031549845,0.748876959,0.738225338,1.558048149,2.557956029,0.193992076,0.95959231,2.549430163,2.807374408
9467,1.916613047,2.694530672,3.664113285,4.648423076,4.193283562,3.70853316,3.104365034,4.644400021,4.981187884,1.073431773,1.307633535
9468,2.882001818,3.929198652,1.017698964,2.989930381,3.078090377,1.558048149,2.545708444,0.964007183,1.907490555,1.690488482,1.939253123
9469,2.114279607,1.995176969,1.015935942,0.73571823,1.807305115,2.533150023,2.741913604,5.027931537,5.188114401,26.74301506,14.38450966
9470,0,0,0,0,0,0,0.205723382,0,0,0,0
9471,0.201691347,0,0.197656014,0.550169463,0,0,0,0.388524329,0,0,0
9472,4.184736433,1.934987383,3.86751978,4.276986241,5.110219759,6.650362194,0.566060865,7.142386623,3.073517312,0.863756709,0
9475,0,0,0,0,0,0.190314737,0.195435043,0,0,0,0
9476,0.775424804,1.918940138,0.821280152,1.494756636,1.978344495,0.768307714,0.967969881,1.34947217,1.338727591,0.420867321,0
9478,0.18060092,0,0,0,0,0,0,0,0,0,0
9480,0.397157325,0.166666667,1.423867878,0.930929838,0.357404541,1.568659037,1.170828726,1.548790634,1.528000696,2.792146764,2.842625924
9481,0.748055706,0.348487582,1.0244665,0,0.179977976,1.559834239,1.599542587,0.967824941,1.148072419,0,0
9482,0,0,0,0.18083012,0,0,0,0,0,0,0
9483,0.190197488,0.707776424,0.816284594,0.565853362,0.739772686,0.190314737,0,0.968862249,0.95387478,0.208996201,0.211526017
9485,0,0,0.203508386,0,0,0,0,0,0.384330774,0,0
9488,0.19766656,0.72627491,0.407830045,1.110500374,0.908139067,0,0.195435043,0.771270654,0.567969968,0,0.211526017
9490,0.195465977,0.943222899,0.607249081,3.52772443,4.541890972,0.189768808,1.374148654,0.963980408,1.344499599,0.220910356,0
9491,6.150569728,6.458610806,5.889360214,3.152466016,6.406970053,13.69359976,11.83450424,10.81210331,9.570619959,7.73367792,6.569118019
9492,0.754893034,1.925079119,0.818279928,1.480315987,1.997364583,0.789056262,0.782803651,0.38631907,1.148072419,0.440511225,1.317372254
9493,0.965622292,3.637046523,1.427826809,3.710292248,2.354203868,2.331842319,4.321224948,2.898672339,5.152832086,2.377485911,3.034861009
9494,6.915887233,7.461134752,5.687283855,7.064657768,6.955876936,5.094040206,5.712373371,6.381343906,7.25841815,3.459502316,3.487328471
9495,38.26631404,25.83641421,44.51549274,16.73012183,16.76253917,30.71412811,24.80144045,34.59181713,29.33368675,28.82231199,41.33644631
9497,14.75450146,13.97534446,13.80317495,14.09924646,12.98383923,13.51819354,13.76010443,13.71171393,13.20857673,9.125675268,8.046137069
9498,0.386295209,0.52852125,1.013841925,1.683742129,1.292495527,0.99066606,1.194363043,0.772282154,0.385057339,1.510885972,1.52245699
9499,9.970240921,0.536799821,12.82517309,0.189313029,0.707700699,5.493811864,0,0.19251022,0,9.150444475,3.048981844
9500,1.139385883,1.821946276,2.040826371,1.856416876,2.191820219,2.356623441,1.963150599,1.551222203,1.918103478,1.923120422,1.518773776
9502,8.40238229,9.945348452,9.371277378,9.510073948,10.232646,11.35615119,12.38415858,10.80961092,12.82883773,7.25835904,11.59083283
9503,2.266952771,3.215823901,2.227210526,5.203547304,5.255254956,4.301333449,3.919183778,3.66569696,4.389671587,1.061741876,0
9505,0.568464967,0,0,0,0,0,0,0,0.19524964,0.208996201,0.43551591
9506,6.163825269,4.072205698,8.121386486,3.91913309,5.084815188,5.130703801,2.940638702,3.678972806,2.875338185,1.931705053,1.085983022
9507,0,0,0.206941496,0.18083012,0,0,0,0,0.189477632,0,0
9508,0.977116151,3.255333615,0.60944499,4.086413627,4.405350703,0.971230374,2.523694834,1.541258987,2.865959802,0.41821666,0.855457012
9510,0.37826748,1.579157279,1.017275035,1.684873471,0.921897621,0.776971437,1.191672734,1.927761282,2.689312077,0.420867321,2.190761063
9511,0.387864048,1.581723021,0.203508386,0.922446929,1.464960668,0.601757717,1.770692721,0.969333572,2.292397844,0.641553419,0.874457005
9513,1.330142028,1.620733879,2.841026568,2.791153803,3.072249111,5.089966354,4.107720145,4.062422827,2.684616581,3.002035624,3.044985504
9515,0,1.401220147,0,0.548411275,1.469059427,2.342999135,1.370284887,0,0,0,0
9516,3.453948433,2.87351599,4.682477446,2.973662461,4.009206826,3.322508379,5.083014219,3.470781947,3.624505954,2.356084005,1.086626828
9520,8.063536425,10.83230971,11.57468332,11.52683114,13.2741392,12.53915606,11.85861878,10.63189418,10.1326725,7.03945726,6.727130042
9523,5.592551077,5.706888085,3.239704401,2.784010129,3.636461961,2.939702348,4.142770147,3.098147254,3.263696998,5.336049322,3.462906056
9525,3.0525328,2.001201449,2.438133732,3.175806683,3.263468652,4.29870211,4.704809893,4.836056158,4.981313423,2.132747247,1.095721741
9526,0.18060092,0.34592184,0.203508386,1.116478605,1.09591011,0,0,0,0,0,0
9527,0,2.267469517,0.410449883,1.474374581,1.443094395,0.784092905,1.171579316,1.548545621,1.918825412,0.209220459,0.211140241
9528,0,0.195187917,0,0,0,0,0,0,0,0,0
9529,25.17970375,19.1944399,25.81772674,17.08692057,14.84399137,24.06070991,18.69027305,23.35120481,20.09979548,24.34967374,24.59797522
9530,0,0,0,0,0,0.190314737,0,0,0,0,0
9533,0,0,0,0,0,0,0,0,0,0,0.217934388
9534,0.190197488,0.188312238,0.197656014,0,0.179977976,0,0,0,0.757243072,0.440511225,0.217934388
9535,0,1.077442735,0.203508386,0.745460723,1.09619034,1.155985954,0.383871801,1.742695115,0.19524964,0,0
9536,0.201691347,0.361854584,1.63499166,0.189313029,0.366623368,0.200925625,0,0,0,1.708110323,0.211526017
9537,0.762687243,0.185279653,1.228407773,0.18083012,0.173732258,0.974880869,1.182154512,0.965175134,1.148919892,2.582297709,1.534309969
9538,3.607956915,5.175592901,4.47553595,5.591331711,7.082038305,4.888940988,5.097010788,3.286097572,4.783708703,1.079638241,1.963731761
9539,6.678609228,8.830629106,3.870761272,7.251967446,7.988293465,3.141647129,5.106992745,5.411156252,4.771642651,4.291606902,6.749147258
9540,0.950359011,0.195187917,1.017275035,1.308005601,0.708563363,0.389675276,0,0.38631907,0.196097113,0,0
9542,0.19766656,0.738012218,0.40459751,2.045729905,2.000196226,1.571675229,1.595814831,2.508577592,1.338001027,0.208996201,0.211140241
9545,0.601049254,0,0.206941496,0,0,0,0,0,0,0,0
9547,5.573029488,5.259183293,5.703760803,4.836513346,4.536205648,4.895249861,4.342245835,5.019710328,4.785762857,1.912109388,1.531237651
9548,0,0,0,0,0,0,0,0,0.189206673,0,0
9550,3.646112983,6.633793885,5.692319747,7.614568777,7.14436715,6.847660155,8.085607378,7.342133326,8.597667778,2.985268664,4.767114405
9553,0.944531864,0.515154249,1.025323316,0.935648485,0.365356251,1.172790302,0,1.931387576,0.189477632,0.219600869,0.220620931
9554,0.369229569,0.547134237,0,0.938189988,0.900311579,0.189768808,0.195435043,0.775497947,0.378684306,0,0
9556,0,0.166666667,0,0.189313029,0,0,0,0,0,0,0
9557,1.733578024,1.247141987,1.629996102,2.790327662,2.710324114,2.947297043,2.944366458,3.092009867,2.6818996,5.774358402,4.994748899
9558,1.334851861,3.606781079,1.425529009,2.976702569,3.642583458,3.340957797,3.145591966,3.090528011,2.493419491,1.711249303,1.981332823
9559,5.973344276,2.328510302,4.873325589,0.185548766,0.180258207,1.364082918,1.182154512,1.352531512,2.701974525,2.98131898,12.19139279
9560,0,0,0,0,0,0,0,0,0,0,0.211140241
9562,0.19766656,0,0,0.74116103,0.3718822,0,0.198705571,0,0,0,0.224375669
9563,8.306541304,4.911194567,8.136314809,4.105456447,3.300643463,5.865322834,5.727819884,6.765996927,5.175259984,4.696079914,5.450713069
9564,0.18060092,0,0,0,0,0,0,0,0,0,0
9567,0.570920916,0,0.204847479,0,0,0,0,0.193364302,0,0,0
9569,1.338854803,1.825477717,2.029455829,2.224018521,1.86777196,1.56548177,1.59148733,1.542453712,1.332229019,2.774300666,2.174877706
9570,4.774872331,5.660674402,5.895726242,7.066800809,6.210104406,6.824750722,7.480239772,6.950132849,11.09262208,2.787555994,4.109909369
9571,0,0,0,0,0,0.389675276,0.804530405,1.159794983,3.061376902,0,0
9574,5.549429811,0.838464818,4.685468713,0.944168219,0.19289111,2.742377347,0.384622391,2.692852431,0.758900729,0.423293723,0
9578,0,0,0.204847479,0.183790577,0,0,0.189187349,0,0,0,0
9580,0,0,0,0.183790577,0,0,0,0,0,0,0
9583,0,0,0.204847479,0,0,0,0,0,0,0,0
9585,8.237821312,8.225175182,8.342309763,6.891701034,7.981504464,7.430942849,5.928365566,7.334269069,5.710985476,7.461330881,5.227295459
9587,1.14959441,1.624192616,1.835554962,1.314858564,1.657851778,1.355510343,2.362075942,2.118633195,2.297839785,1.503562588,1.752244358
9589,37.43279784,37.5236799,38.23733807,33.33258239,34.40060102,36.34365363,37.90174787,33.61845677,33.6956025,39.32839667,41.50181335
9590,0.361201839,0,0.206941496,0,0,0.195962267,0,0,0,0,0
9592,2.69456357,3.568237064,2.441142913,3.528587396,4.01458988,2.361365794,2.565978741,3.280544874,2.491786345,2.546339423,3.053050836
9593,1.150226154,2.522847021,1.220783421,3.53370266,2.172661367,0.976877905,1.379822636,1.933497205,2.480877953,1.282652232,0.211140241
9594,11.94736601,11.32294099,11.80555728,8.563104573,8.823210087,11.75952625,11.83421557,11.77887463,11.48048337,16.22268426,13.05961404
9595,0.385663465,0,0.204745588,0.370143149,0.173732258,0.190314737,0.205723382,0,0,0,1.74848962
9596,13.94949272,25.32475197,12.63158365,16.70771921,18.54970334,20.12977987,29.46711027,19.3168058,27.38029868,26.74644676,29.21171127
9598,19.44032644,17.14165004,20.5454615,18.38846123,15.52783694,17.84873124,16.73291292,16.41151571,13.18832642,17.71032431,14.38749403
9599,3.274755918,2.520198791,3.464694249,4.283326109,2.937838623,2.742923276,2.553496373,3.667806589,3.055287385,3.853308284,3.265606435
9600,9.388409964,11.27661281,10.18453322,12.47951637,11.70733429,11.1659362,10.91322304,9.463443102,10.139341,11.52269244,13.52732417
9601,0,0.748034982,0,0.37277607,0,0.784566132,1.386820921,0.386973618,0.770031059,0,0
9603,5.948139504,5.076781034,7.539495477,6.140091012,4.749983576,11.1204222,6.477890398,11.7797718,9.564872462,5.120666571,7.199522646
9604,9.879134929,9.564487849,10.167923,9.860752601,10.02685636,12.30935571,9.052191725,10.81009855,8.416821861,9.406634254,9.834042034
9607,1.163544218,0.547134237,0.203508386,0.739482493,0.539088509,0.38767824,0.205723382,0.19251022,0.385904812,0,0
9609,8.431219001,9.447643233,10.93494497,11.91590923,11.1136745,11.11031596,10.79938267,12.56003725,13.57047017,7.907560255,12.23157652
9610,0.576492697,1.425390771,0.605909988,0.18083012,0.372869087,0.776971437,0.592865711,0.190304961,0.384456313,0.430130815,0.224375669
9611,0,0.35194632,0,0,0,0,0,0,0,0,0
9613,0,0,0,0.18083012,0.179977976,0,0,0,0,0,0
9614,0,0.166666667,0,0,0,0,0,0,0,0,0
9615,0,0.188312238,0,0,0,0,0.189187349,0,0.189477632,0,0
9619,2.324955564,3.232722344,2.027683849,2.036335438,2.873836117,0.594797325,1.16517427,0.96665699,0.7697601,3.20617902,2.380033967
9620,0.399357907,0.166666667,0,0,0,0,0,0,0.19524964,0,0
9621,1.150226154,1.096408064,2.041961681,1.837656043,1.247651873,1.764621305,1.953938759,1.544658971,2.870525129,0.859844802,0
9622,4.434180416,7.48195432,6.309318933,6.875461215,6.556267382,8.813395199,9.634253966,9.068267946,8.9960131,6.645861413,9.384669022
9623,4.836392495,5.039088218,5.697269121,1.858095414,1.462533478,0.973315784,0.969719701,2.125441439,0.39049928,7.267620507,5.015472799
9625,0.384094626,0,0.604248857,0,0,0,0,0,0.19524964,0,0
9626,0,0,0.204847479,0,0,0,0,0.193364302,0,0,0
9627,0,0.188312238,0,0.183790577,0.180258207,0,0.38789292,0,0,0,0
9628,0.19766656,0,0,0,0,0,0,0,0,0,0
9629,0.397157325,0,1.016461762,0,0,0,0,0.196014109,0,0,0
9630,1.922206673,0.890375834,1.220783421,1.852196834,1.110387769,1.174787337,1.773943723,2.90271544,0.954396817,0.643525216,0.8845815
9631,3.088886509,2.31891369,2.042589393,2.420184513,2.560870777,2.73920008,1.923693013,2.706885523,2.107514679,1.719203311,1.50822489
9632,0.775424804,0.729421996,1.013940608,1.304987828,0.742199875,1.374693805,1.165924861,0,0.580824386,1.076082433,0.8845815
9633,4.830727842,4.351471823,4.285059237,6.144418805,4.741044979,5.090348433,4.324189094,5.028163946,4.615153468,1.912291497,1.304522602
9634,0,0,0,0,0,0,0,0,0,0.418440918,0.435901686
9635,12.90655251,11.7739436,13.03646022,11.71058609,13.14951543,9.786138014,7.280306856,9.648019207,9.559472442,12.17588752,13.93085704
9636,0,0,0,0,0,0,0,0,0,0,0.211140241
9637,3.998633503,8.815952905,3.660778859,8.747234453,8.604897161,2.93198508,4.574290802,1.739033807,2.291094765,5.549274104,7.849464826
9639,0,0,0,0,0,0.197909432,0,0,0.19524964,0,0
9643,0.598848672,0.188312238,0,0.185548766,0.177426564,0.3938717,0,0.388524329,0.189477632,0.432557217,0.43551591
9644,6.370640188,6.078257736,4.468335528,3.903540609,3.986633897,6.645894896,5.349789786,5.806086394,5.91552173,7.676493746,6.956437923
9645,0,0,0,0,1.432871503,0.783546976,0.765517027,1.156490628,0.965881724,0,0.653803165
9646,0,0,0,0,0,0,0,0,0.385057339,0,0
9651,11.13575552,11.92642172,11.40017886,10.80171564,9.845157784,11.75458993,10.78344904,11.97947302,11.09326233,11.95394017,13.05559298
9652,4.217949148,4.550388334,5.69722237,5.39779864,6.16654241,4.683203083,5.281870635,5.408610349,7.442471028,6.3722575,4.787066753
9653,0.771958674,1.646689387,1.220783421,1.860181139,1.644938644,1.95935347,1.592544303,1.352148752,1.723183905,2.341743448,1.962074801
9654,0,0.361854584,0,0.189768808,0,0,0,0,0,0,0
9655,3.864945116,4.847857895,2.031973775,5.588710556,6.716962284,4.882641938,5.692109582,5.606829718,4.991224292,2.552273394,4.125209665
9657,0.201691347,0.364420326,0,0.366378886,0.904286116,0.395818865,0.401158425,1.545669505,0.959713219,0,0.220620931
9658,0.781650174,0.748034982,0.410025953,0.751857907,0.727722216,0,0.393853758,0.193992076,0.378888833,0.212277485,0
9659,0.970278823,1.612455308,0.203508386,0.189313029,0.357404541,0.783546976,0.195435043,0.57882929,0.757176641,0.861784912,0.211140241
9660,0,0,0.204745588,0,0,0,0,0,0,0,0
9662,1.723981456,1.257164751,1.222444552,0.935648485,0.553127294,0.790034141,0.188436758,0.389378412,0,0.212277485,0.422666258
9663,0.201691347,0,0,0.185548766,0,0,0,0,0,0,0
9665,0.977116151,0.703466487,0.818381819,0.379081837,0.741919645,0.981456408,0.788013898,1.15932366,0.384727272,1.085345928,1.30349302
9666,0,0,0,0,0,0,0,0,0,0.861378546,0.653836074
9667,45.7709229,39.57479162,54.74919048,36.27265841,41.4484715,47.88955919,50.71556915,47.35227875,48.44928216,52.32476734,65.80493301
9668,0.195465977,0,0.203508386,0,0,0.197909432,0.188436758,0,0.189477632,0,0
9669,0,0.169232409,0,0,0,0,0,0,0,0,0
9676,27.07567252,21.05986007,30.49760806,19.7098862,17.69168657,16.83646861,15.58028876,10.6362234,9.564655981,21.5424715,22.16835519
9677,0,6.3056537,0,0,4.715079947,0.581009169,10.80877139,4.249025366,8.623864657,1.495336083,0
9678,0,0,0,0.18083012,0,0,0.198705571,0.193364302,0,0,0
9679,0,0,0,0,0,0,0,0.192981542,0,0,0
9681,0.583983614,0.524211314,0.808994445,1.298183457,1.275888086,1.16711994,0.393103167,0,0,0.208996201,0.647394794
9682,1.52905229,0.709490967,1.013841925,0.926709797,1.623352602,0.976331976,1.192442851,1.928484685,1.143231503,0.635571208,0.211526017
9683,0.385663465,0.34592184,0.810333538,0.562544878,0.558247362,0.969233339,0.579306843,1.540404904,0.96515516,0,0
9684,0,0,0,0.183790577,0,0.197909432,0,0.388524329,0.19524964,0.423924347,0
9685,0.37826748,0.533767236,0.206941496,0.189768808,0,0.388224169,0.384622391,0.19251022,0,0.220910356,0
9686,0.201691347,0,0,0,0.179977976,0,0,0,0,0,0
9687,1.911344557,2.146689387,2.234625346,1.864899785,1.826463968,1.958334313,2.364309024,2.318334419,2.493936898,2.335323184,2.832429905
9688,14.40634047,13.38993035,17.07992545,12.86670499,12.78854297,14.68605191,15.7098834,13.52643288,14.73992329,17.28263036,19.40779547
9689,16.10396633,12.28401053,15.43364117,10.40547926,11.13082995,11.35763372,10.87103609,11.59713623,9.373074347,13.23557564,17.21742277
9690,0.787221955,0.195187917,1.217783197,1.673501031,1.649037403,1.185944154,1.400086425,0.965646457,0.960289734,1.505988991,1.978002475
9693,5.538620996,6.47691214,6.933041754,6.694651586,6.926356427,6.277261873,8.105120576,6.760766168,8.048253175,7.274863964,8.502034294
9695,0,0,0.197656014,0,0,0,0,0,0,0,0
9696,1.171316581,1.279121975,1.220783421,0.742919219,0.545614458,0.200925625,0,0,0,1.070374747,0.878173129
9697,0.574292114,0.166666667,0.408253974,0.554389505,0.179977976,1.174787337,0.38789292,1.351677429,0.385178248,0.421497944,0.224375669
9698,0,0.552732565,0,0,0.180258207,0,0,0,0,0.212277485,0.211526017
9699,5.183341236,4.511459963,4.061751641,4.466370197,3.298074806,5.484693361,4.318208729,5.212848321,5.933284098,2.550737623,3.483155047
9700,3.812062579,11.86817474,4.257090284,7.044731492,7.819401045,4.87211381,6.526382944,5.211522915,7.272925594,8.164426869,5.890683747
9701,9.405567221,7.636968529,9.967690694,8.376513049,7.479186312,8.212281843,6.908817814,8.499835992,5.929337207,8.752095977,5.022876715
9702,0.399357907,0.515154249,0,0.559911957,0.903018999,0.385731075,0.188436758,0.965802907,1.148919892,0,0
9704,4.430831064,3.414158904,4.67328169,4.080911666,3.98536678,2.941446955,2.785293537,2.313479353,2.86049335,5.574707649,7.62462814
9705,35.19966139,30.95310162,35.17874843,29.20407316,27.02178639,24.61018573,26.58738412,22.59729813,25.47773477,39.38298211,37.68295642
9708,2.091945477,2.645870201,1.627265416,1.12165303,2.69484239,0.794703793,0.777725559,1.353630608,1.547157086,0,0
9709,0.190197488,0,0,0,0,0,0,0,0.189477632,0,0
9711,0.573733457,0.335899076,0.395312028,0.18083012,0,0,0,0,0.189206673,0,0.211140241
9712,1.719558445,1.448821227,2.038104642,2.229996752,3.092692259,2.935846521,2.355077657,2.512997352,3.440450382,1.280001572,1.948234181
9713,0,0,0,0,0,0,0,0.196014109,0,0,0
9716,0,0,0,0,0,0,0,0,0,0,0.221650513
9717,11.40477439,12.16510239,13.41460613,15.41556575,14.27904217,12.74053647,14.16262621,16.98712433,16.47132605,10.91791847,12.41160576
9718,1.526293051,1.103013887,0.825671968,0.18083012,0.558247362,0.197909432,0.57305915,0,0.189206673,0.853830904,1.082943613
9719,0,0.684386658,0,0.932688027,0.357404541,0,0.596593467,0.193992076,0.385057339,0,0
